Year,Quarter,NamedCost,COICOP,CDID,Source,Websource,ExpenditureValue,GroupTotal
2011,Q1,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,5463000000.0,0
2011,Q2,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,5787000000.0,0
2011,Q3,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,5676000000.0,0
2011,Q4,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,5505000000.0,0
2012,Q1,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,5327000000.0,0
2012,Q2,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,5329000000.0,0
2012,Q3,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,5259000000.0,0
2012,Q4,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,5247000000.0,0
2013,Q1,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,5214000000.0,0
2013,Q2,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,5466000000.0,0
2013,Q3,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,5680000000.0,0
2013,Q4,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,5944000000.0,0
2014,Q1,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,6191000000.0,0
2014,Q2,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,6430000000.0,0
2014,Q3,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,6319000000.0,0
2014,Q4,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,6128000000.0,0
2015,Q1,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,5812000000.0,0
2015,Q2,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,5692000000.0,0
2015,Q3,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,5737000000.0,0
2015,Q4,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,6010000000.0,0
2016,Q1,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,6519000000.0,0
2016,Q2,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,6939000000.0,0
2016,Q3,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,7705000000.0,0
2016,Q4,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,7762000000.0,0
2017,Q1,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,7562000000.0,0
2017,Q2,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,8033000000.0,0
2017,Q3,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,7843000000.0,0
2017,Q4,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,7920000000.0,0
2018,Q1,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,7524000000.0,0
2018,Q2,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,7591000000.0,0
2018,Q3,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,7633000000.0,0
2018,Q4,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,7963000000.0,0
2019,Q1,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,7750000000.0,0
2019,Q2,Otherfinancialservicesnec_note7,12.6.2,ADYC,12CN,https://www.ons.gov.uk/search?q=ADYC,8133000000.0,0
