Year,Quarter,NamedCost,COICOP,CDID,Source,Websource,ExpenditureValue,GroupTotal,Year_Quarter
2014,Q2,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,14043000000.0,0,2014 Q2
2014,Q3,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,14052000000.0,0,2014 Q3
2014,Q4,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,17830000000.0,0,2014 Q4
2015,Q1,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,12517000000.0,0,2015 Q1
2015,Q2,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,14562000000.0,0,2015 Q2
2015,Q3,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,15018000000.0,0,2015 Q3
2015,Q4,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,19094000000.0,0,2015 Q4
2016,Q1,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,13193000000.0,0,2016 Q1
2016,Q2,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,15105000000.0,0,2016 Q2
2016,Q3,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,15631000000.0,0,2016 Q3
2016,Q4,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,19824000000.0,0,2016 Q4
2017,Q1,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,13692000000.0,0,2017 Q1
